ID,Sex,Cohort,Ethnicity,Race,MomEduc,DadEduc,ParentEduc,ParEdCon,AgeT1,AgeT2,Enum_T1,Enum_T2,GiveNum_T1,GiveNum_T2,GiveNumCatChange,CPknow_T1,CPknow_T2,PointX_T1,PointX_T2,MagBox_T1,MBCat_T1,NumCat_T1,AnsOtsCat_T1,MagBox_T2,Num_T1,MBCat_T2,NumCat_T2,AnsOtsCat_T2,Num_WF_T1,Num_T2,Num_WF_T2,OrdCh_T1,OrdCh_T2,VerbCount_T1,VerbCount_T2,NVBCalc_T1,NVBCalc_T2,NumRec_T1,NumRec_T2,NumComp_T1,NumComp_T2,CountKnow_T1,CountKnow_T2,Area_T1,Area_T2,EF,WPPSI,PALS,TEMA,TEMA_raw,ZParentEduc,ZAgeT1,ZEF,ZNum_T1,ZNum_T2,ZMagBox_T1,ZMagBox_T2,ZGiveNum_T1,ZGiveNum_T2,ZWPPSI,ZPALS,filter_$,RMagBox_,NMagBox_,RNum_T1,NNum_T1,ZSco01,ZSco02,ZSco03,ZSco04,ZSco05,StdZ01,StdZ02,StdZ03,StdZ04,StdZ05,ZAgeT2,ZzZz01,ZzZz02,ZNumCat_T2
886,0,B,2,6,5,4,4.5,2,49,54,8,13,6,6,2,1,1,2.375,3.2,87.5,1,1,4,100,100,1,1,4,.02,90,.21,3.74,2.78,13,10,27.27,50,10,12,100,100,66.67,58.33,91.67,91.67,69,123,25,114,21,1.13528320119869,.968963255145598,2.77195002561376,1.91500894523614,.938805065865014,1.12584722325441,1.52387640989284,1.41074318434123,1.04672500811617,1.6945757050802,1.35240260071698,0,31,1,3.5,1,1.13528320119869,.968963255145598,2.77195002561376,1.6945757050802,1.35240260071698,1.13528320119869,.968963255145598,2.77195002561376,1.6945757050802,1.35240260071698,1.22599388099474,1.52387640989284,.938805065865014,1.03103191993428
887,1,B,2,5,3.5,5,4.25,2,49,53,8,15,4, , ,1, ,1.483,2.375,75,1, , , , , ,1, , ,83.33,.5,1.61,1.97,10,20,50,58.33,4,6,33.33,100,50,58.33,62.5,70.83,30,114,16,91,10,.846552006430169,.968963255145598,-.102034970267991, ,.606721143400058,.430070573303456, ,.396689424274724, ,1.11572064122095,.386962372049004, ,62.5,1, , ,.846552006430169,.968963255145598,-.102034970267991,1.11572064122095,.386962372049004,.846552006430169,.968963255145598,-.102034970267991,1.11572064122095,.386962372049004,.911386985607203, ,.606721143400058,1.03103191993428
901,1,B,2,3,5,4,4.5,2,49,54,13,13,6,6,2,1,1,2.553,2.388,75,1,0,3,75,63.33,1,0,3,1.34,63.33,1.98,2.3,1.3,9,14,41.67,25,9,12,16.67,83.33,50,58.33,70.83,87.5,48,80,24,103,15,1.13528320119869,.968963255145598,1.22441964321589,-.223144982717684,-.389032747049587,.430070573303456,.208799851178783,1.41074318434123,1.04672500811617,-1.07106515558068,1.24513146419832,1,62.5,1,96,2,1.13528320119869,.968963255145598,1.22441964321589,-1.07106515558068,1.24513146419832,1.13528320119869,.968963255145598,1.22441964321589,-1.07106515558068,1.24513146419832,1.22599388099474,.208799851178783,-.389032747049587,-.964513731551425
914,1,B,2,6,4,4,4,2,42,47,7,14,3,6,1,0,1,2.04,2.005,100,1,0,3,87.5,46.67,1,1,4, ,96.67,.04,2.91,1.97,29,14,25,25,7,8,50,83.33,50,58.33,79.17,70.83,45,117,10,112,13,.557820811661642,-1.27682783453968,1.00334387430191,-1.19455606642946,1.27088898832997,1.82162387320537,.866338130535813,-.110337455758532,1.04672500811617,1.30867232917403,-.256664447062982,1,9,1,165,2,.557820811661642,-1.27682783453968,1.00334387430191,1.30867232917403,-.256664447062982,.557820811661642,-1.27682783453968,1.00334387430191,1.30867232917403,-.256664447062982,-.976254386718031,.866338130535813,1.27088898832997,1.03103191993428
920,0,B,2,6,3.5,3.5,3.5,1,49,54,4,5,2,1,0,0,0,1.633,2.268,50,0,0,1,50,36.67,0,0,1, ,66.67,1.02,2.28,2.8,13,13,41.67,33.33,1,0, , ,50,41.67,66.67,79.17,14,78,2,82,6,-.0196415778754101,.968963255145598,-1.28110573780922,-1.77763594860939,-.222741847344496,-.961482726598457,-1.10627670753528,-.617364335791787,-1.54311006351146,-1.19969961421607,-1.1148335392123,1,150,2,186,2,-.0196415778754101,.968963255145598,-1.28110573780922,-1.19969961421607,-1.1148335392123,-.0196415778754101,.968963255145598,-1.28110573780922,-1.19969961421607,-1.1148335392123,1.22599388099474,-1.10627670753528,-.222741847344496,-.964513731551425
921,1,B, , ,4,4,4,2,41,46,9,10,3,4,1,0,1,1.755,2.303,75,1,0,3,100,63.33,1,1,4,2,80,.57,1.25,3.24,10,5,50,25,1,1, , ,75,75,79.17,62.5,36,107,2,96,8,.557820811661642,-1.59765513306615,.34011656755997,-.223144982717684,.440928120640192,.430070573303456,1.52387640989284,-.110337455758532,.0107909794651147,.665500035997082,-1.1148335392123,1,62.5,1,96,2,.557820811661642,-1.59765513306615,.34011656755997,.665500035997082,-1.1148335392123,.557820811661642,-1.59765513306615,.34011656755997,.665500035997082,-1.1148335392123,-1.29086128210557,1.52387640989284,.440928120640192,1.03103191993428
937,1,B, , , , , ,0,43,48,10,15,3,5,1,0,1,1.955,1.398,50,0,1,2,37.5,66.67,0,1,2,1.08,83.33,.48,2.36,2.13,5,38,8.33,8.33,0,9, ,66.67,66.67,75,54.17,75,38,86,18,100,11, ,-.956000536013215,.487500413502624,-.0283963020695855,.606721143400058,-.961482726598457,-1.76381498689231,-.110337455758532,.52875799379064,-.68516177967451,.601504645086332,0,150,2,87,1, ,-.956000536013215,.487500413502624,-.68516177967451,.601504645086332, ,-.956000536013215,.487500413502624,-.68516177967451,.601504645086332,-.661647491330492,-1.76381498689231,.606721143400058,1.03103191993428
939,0,B, , , , , ,0,50,55,4,1,2,2,0,0,0,2.888,1.348,87.5,1,1,4,87.5,66.67,1,0,3,1.14,56.67,2.29,1.25,3.58,9,0,25,58.33,2,4,50,50,75,75,66.67,50,45,73,11,82,7, ,1.28979055367207,1.00334387430191,-.0283963020695855,-.720618792569318,1.12584722325441,.866338130535813,-.617364335791787,-1.02514304918594,-1.52128576080454,-.149393310544318,0,31,1,87,1, ,1.28979055367207,1.00334387430191,-1.52128576080454,-.149393310544318, ,1.28979055367207,1.00334387430191,-1.52128576080454,-.149393310544318,1.54060077638228,.866338130535813,-.720618792569318,-.964513731551425
941,0,B,2,6,4,3,3.5,2,40,46,10,7,2,2,0,0,0,1.455,2.665,62.5,0,1,2,87.5,80,1,1,4,.53,76.67,.6,.86,3.58,2,5,0,16.67,1,1, , ,33.33,66.67,50,58.33,45,94,2,93,7,-.0196415778754101,-1.91848243159262,1.00334387430191,.748849180876269,.275135097880326,-.265706076647501,.866338130535813,-.617364335791787,-1.02514304918594,-.170623945132951,-1.1148335392123,0,101.5,2,52,1,-.0196415778754101,-1.91848243159262,1.00334387430191,-.170623945132951,-1.1148335392123,-.0196415778754101,-1.91848243159262,1.00334387430191,-.170623945132951,-1.1148335392123,-1.29086128210557,.866338130535813,.275135097880326,1.03103191993428
965,1,B,1,5,3,5,4,2,43,48,7,7,5,3,3,1,0,2.603,2.103,50,0,1,2,50,100,0,1,2,.02,93.33,.22,2.38,3.58,4,7,25,8.33,2,6,66.67,50,75,50,79.17,37.5,45,124,7,89,7,.557820811661642,-.956000536013215,1.00334387430191,1.91500894523614,1.10459808862488,-.961482726598457,-1.10627670753528,.903716304307979,-.507176034860411,1.75889293439789,-.578477856618975,0,150,2,3.5,1,.557820811661642,-.956000536013215,1.00334387430191,1.75889293439789,-.578477856618975,.557820811661642,-.956000536013215,1.00334387430191,1.75889293439789,-.578477856618975,-.661647491330492,-1.10627670753528,1.10459808862488,1.03103191993428
977,0,B,2,5,4,4,4,2,48,52,12,20,6,6,2,1,1,3.223,2.865,100,1,0,3,87.5,63.33,1,1,4,2.19,96.67,.2,1.33,4.41,29,29,50,91.67,12,15,100,100,83.33,66.67,70.83,91.67,45,119,26,117,23,.557820811661642,.648135956619129,1.00334387430191,-.223144982717684,1.27088898832997,1.82162387320537,.866338130535813,1.41074318434123,1.04672500811617,1.43730678780942,1.45967373723565,1,9,1,96,2,.557820811661642,.648135956619129,1.00334387430191,1.43730678780942,1.45967373723565,.557820811661642,.648135956619129,1.00334387430191,1.43730678780942,1.45967373723565,.596780090219664,.866338130535813,1.27088898832997,1.03103191993428
986,0,B,1,5,2,3,2.5,1,51,55,11,20,4,6,2,1,1,2.018,1.733,75,1,1,4,87.5,76.67,1,1,4,.55,96.67,.21,2.91,2.72,12,21,16.67,33.33,1,6, ,50,75,75,83.33,66.67,45,87,8,88,9,-1.17456635694952,1.61061785219854,1.00334387430191,.55468358011035,1.27088898832997,.430070573303456,.866338130535813,.396689424274724,1.04672500811617,-.620844550356815,-.47120672010031,0,62.5,1,61,1,-1.17456635694952,1.61061785219854,1.00334387430191,-.620844550356815,-.47120672010031,-1.17456635694952,1.61061785219854,1.00334387430191,-.620844550356815,-.47120672010031,1.54060077638228,.866338130535813,1.27088898832997,1.03103191993428
1110,0,B,2,2,4,5,4.5,2,50,55,15,14,6,6,2,1,1,1.67,2.603,62.5,0,1,2,62.5,93.33,0,1,2,.27,90,.34,4.41,2.72,10,12,41.67,58.33,10,12,83.33,50,75,75,83.33,87.5,46,97,26,110,19,1.13528320119869,1.28979055367207,1.07703579727324,1.52609466382212,.938805065865014,-.265706076647501,-.448738428178247,1.41074318434123,1.04672500811617,.0223277428201336,1.45967373723565,0,101.5,2,17,1,1.13528320119869,1.28979055367207,1.07703579727324,.0223277428201336,1.45967373723565,1.13528320119869,1.28979055367207,1.07703579727324,.0223277428201336,1.45967373723565,1.54060077638228,-.448738428178247,.938805065865014,1.03103191993428
1132,0,B,2,3,3.5,3.5,3.5,1,49,54,6,12,2,1,0,0,0,2.115,2.04,62.5,0,0,1,50,56.67,0,0,1,1.8,60,2.14,2.75,2,6,5, ,16.67,0,1, , , ,58.33,41.67,58.33,37,80,8,75,4,-.0196415778754101,.968963255145598,.413808490531297,-.611476184249521,-.554825769809453,-.265706076647501,-1.10627670753528,-.617364335791787,-1.54311006351146,-1.07106515558068,-.47120672010031,1,101.5,2,127,2,-.0196415778754101,.968963255145598,.413808490531297,-1.07106515558068,-.47120672010031,-.0196415778754101,.968963255145598,.413808490531297,-1.07106515558068,-.47120672010031,1.22599388099474,-1.10627670753528,-.554825769809453,-.964513731551425
1160,0,B,2,5,3.5,3,3.25,1,49,54,11,14,6,6,2,1,1,2.353,3.2,62.5,0,1,2,75,73.33,1,1,4,.81,96.67,.21,2.08,3.11,14,14,50,66.67,9,11,100,100,66.67,58.33,87.5,83.33,44,87,25,109,18,-.308372772643936,.968963255145598,.929651951330585,.359934899462252,1.27088898832997,-.265706076647501,.208799851178783,1.41074318434123,1.04672500811617,-.620844550356815,1.35240260071698,0,101.5,2,69.5,1,-.308372772643936,.968963255145598,.929651951330585,-.620844550356815,1.35240260071698,-.308372772643936,.968963255145598,.929651951330585,-.620844550356815,1.35240260071698,1.22599388099474,.208799851178783,1.27088898832997,1.03103191993428
1168,0,B, , , , , ,0,48,53,13,9,2,3,0,0,0,2.303,2.268,75,1,1,4,87.5,66.67,1,1,4,.96,76.67,.64,2.83,2.86,10,1,33.33,50,1,1, , ,50,58.33,58.33,87.5,45,92,9,80,6, ,.648135956619129,1.00334387430191,-.0283963020695855,.275135097880326,.430070573303456,.866338130535813,-.617364335791787,-.507176034860411,-.299258403768341,-.363935583581646,0,62.5,1,87,1, ,.648135956619129,1.00334387430191,-.299258403768341,-.363935583581646, ,.648135956619129,1.00334387430191,-.299258403768341,-.363935583581646,.911386985607203,.866338130535813,.275135097880326,1.03103191993428
1181,0,B, , , , , ,0,45,49,8,10,2,3,0,0,0,2.018,1.733,62.5,0,0,1,50,53.33,0,0,1,8.83,46.67, ,2.78,1.5,8,6,0,8.33,12,12,50,50,75,66.67,45.83,83.33,46,99,7,95,10, ,-.314345938960277,1.07703579727324,-.80622486489762,-1.21849573779414,-.265706076647501,-1.10627670753528,-.617364335791787,-.507176034860411,.150962201455523,-.578477856618975,1,101.5,2,141.5,2, ,-.314345938960277,1.07703579727324,.150962201455523,-.578477856618975, ,-.314345938960277,1.07703579727324,.150962201455523,-.578477856618975,-.347040595942953,-1.10627670753528,-1.21849573779414,-.964513731551425
135,1,C,1,5,3,3,3,1,43,48,10,14,0,3,0, ,0, ,1.71,62.5,0,0,1,62.5,60,0,0,1,1.74,50, ,1.25,1.92,7,0, ,8.33,3,2,33.33,50,57.14,50,37.5,50,16,91,14,78,3,-.597103967412463,-.956000536013215,-1.13372189186657,-.417310583483603,-1.05270271503428,-.265706076647501,-.448738428178247,-1.6314180958583,-.507176034860411,-.363575633086035,.172420099011675,1,101.5,2,111,2,-.597103967412463,-.956000536013215,-1.13372189186657,-.363575633086035,.172420099011675,-.597103967412463,-.956000536013215,-1.13372189186657,-.363575633086035,.172420099011675,-.661647491330492,-.448738428178247,-1.05270271503428,-.964513731551425
141,1,C,2,6,3.5,2,2.75,1,49,52,10,14,4,6,2,1,1,2.35,1.79,50,0,1,2,37.5,73.33,0,1,2,.77,96.67,.19,2.83,2.49,14,14,8.33,16.67,2,1,66.67, ,41.67,66.67,75,79.17,36,103,5,88,9,-.885835162180989,.968963255145598,.34011656755997,.359934899462252,1.27088898832997,-.961482726598457,-1.76381498689231,.396689424274724,1.04672500811617,.408231118726303,-.793020129656303,0,150,2,69.5,1,-.885835162180989,.968963255145598,.34011656755997,.408231118726303,-.793020129656303,-.885835162180989,.968963255145598,.34011656755997,.408231118726303,-.793020129656303,.596780090219664,-1.76381498689231,1.27088898832997,1.03103191993428
146,0,C,2,3,3.5,3.5,3.5,1,44,46,10,4,0,1,0, ,0,2.03,1.13,20,0, , ,25, ,0,0,1, ,56.67,3.14, ,1.25, ,3, ,25, ,1, , , ,66.67, ,37.5,15,76,1,83,5,-.0196415778754101,-.635173237486746,-1.20741381483789, ,-.720618792569318,-2.63134668648075,-2.42135326624934,-1.6314180958583,-1.54311006351146,-1.32833407285146,-1.22210467573096, ,183,2, , ,-.0196415778754101,-.635173237486746,-1.20741381483789,-1.32833407285146,-1.22210467573096,-.0196415778754101,-.635173237486746,-1.20741381483789,-1.32833407285146,-1.22210467573096,-1.29086128210557,-2.42135326624934,-.720618792569318,-.964513731551425
169,1,C,2,5,3,3.5,3.25,1,48,51,2,4,4,4,2,1,1,1.8,3.2,50,0,1,2,62.5,66.67,0,0,1,.84,60,2.1,2.99,.67,1,6,0,41.67,2,4, ,66.67,58.33,66.67,37.5,79.17,15,87,11,103,15,-.308372772643936,.648135956619129,-1.20741381483789,-.0283963020695855,-.554825769809453,-.961482726598457,-.448738428178247,.396689424274724,.0107909794651147,-.620844550356815,-.149393310544318,0,150,2,87,1,-.308372772643936,.648135956619129,-1.20741381483789,-.620844550356815,-.149393310544318,-.308372772643936,.648135956619129,-1.20741381483789,-.620844550356815,-.149393310544318,.282173194832125,-.448738428178247,-.554825769809453,-.964513731551425
170,1,C,2,6,3.5,4,3.75,2,43,46,10,3,2,2,0,0,0,1.85,2.02,87.5,1,0,3,62.5,46.67,0,0,1, ,53.33,45905312.61,2.75,4.41,1,13,8.33,25,6,10,33.33,66.67,75,66.67,50,45.83,45,94,13,98,10,.269089616893116,-.956000536013215,1.00334387430191,-1.19455606642946,-.886909692274409,1.12584722325441,-.448738428178247,-.617364335791787,-1.02514304918594,-.170623945132951,.065148962493011,1,31,1,165,2,.269089616893116,-.956000536013215,1.00334387430191,-.170623945132951,.065148962493011,.269089616893116,-.956000536013215,1.00334387430191,-.170623945132951,.065148962493011,-1.29086128210557,-.448738428178247,-.886909692274409,-.964513731551425
174,1,C, , , , , ,0,46,48,20,20,6,6,2,1,1,2.05,2.63,50,0,0,1,75,50,1,0,3, ,63.33,2.16,2.83,3.05,1,31,33.33,50,9,13,50,16.67,58.33,33.33,79.17,41.67,16,80,26,95,10, ,.00648135956619147,-1.13372189186657,-1.00039046566354,-.389032747049587,-.961482726598457,.208799851178783,1.41074318434123,1.04672500811617,-1.07106515558068,1.45967373723565,1,150,2,153.5,2, ,.00648135956619147,-1.13372189186657,-1.07106515558068,1.45967373723565, ,.00648135956619147,-1.13372189186657,-1.07106515558068,1.45967373723565,-.661647491330492,.208799851178783,-.389032747049587,-.964513731551425
188,1,C,2,2,4,5,4.5,2,48,50,20,20,6,6,2,1,1,3.2,2.55,75,1,1,4,50,73.33,0,1,2,.86,80,.59,1.97,2.8,11,100,41.67,83.33,11,15,66.67,100,75,75,75,75,45,105,26,120,22,1.13528320119869,.648135956619129,1.00334387430191,.359934899462252,.440928120640192,.430070573303456,-1.10627670753528,1.41074318434123,1.04672500811617,.536865577361692,1.45967373723565,0,62.5,1,69.5,1,1.13528320119869,.648135956619129,1.00334387430191,.536865577361692,1.45967373723565,1.13528320119869,.648135956619129,1.00334387430191,.536865577361692,1.45967373723565,-.032433700555414,-1.10627670753528,.440928120640192,1.03103191993428
193,0,C, , , , , ,0,46,49,10,10,6,2,3,1,0,2.5,1.65,50,0,0,1,50,43.33,0,0,1, ,56.67,3.57,3.11,.86,2,11,16.67,8.33,3,1,50, ,58.33,58.33,50,79.17,15,97,8,85,7, ,.00648135956619147,-1.20741381483789,-1.38930474707756,-.720618792569318,-.961482726598457,-1.10627670753528,1.41074318434123,-1.02514304918594,.0223277428201336,-.47120672010031,1,150,2,175.5,2, ,.00648135956619147,-1.20741381483789,.0223277428201336,-.47120672010031, ,.00648135956619147,-1.20741381483789,.0223277428201336,-.47120672010031,-.347040595942953,-1.10627670753528,-.720618792569318,-.964513731551425
197,1,C,2,5,4,5,4.5,2,42,45,10,13,2,2,0,0,0, ,2.67,50,0,0,1,50,50,0,0,1, ,60,2.32,1.92,1.92,12,15,0,16.67,3,5,33.33,50,66.67,75,41.67,91.67,15,86,6,117,17,1.13528320119869,-1.27682783453968,-1.20741381483789,-1.00039046566354,-.554825769809453,-.961482726598457,-1.10627670753528,-.617364335791787,-1.02514304918594,-.68516177967451,-.685748993137639,1,150,2,153.5,2,1.13528320119869,-1.27682783453968,-1.20741381483789,-.68516177967451,-.685748993137639,1.13528320119869,-1.27682783453968,-1.20741381483789,-.68516177967451,-.685748993137639,-1.60546817749311,-1.10627670753528,-.554825769809453,-.964513731551425
204,0,C,2,5,3.5,4,3.75,2,49,52,4,4,3,3,0,0,0,2.03,2.27,50,0,0,1,37.5,60,0,1,2,2.15,90,.34,3.55,2.86,4,1,33.33,33.33,0,1, , ,50,33.33,37.5,79.17,42,92,3,70,2,.269089616893116,.968963255145598,.782268105387931,-.417310583483603,.938805065865014,-.961482726598457,-1.76381498689231,-.110337455758532,-.507176034860411,-.299258403768341,-1.00756240269363,1,150,2,111,2,.269089616893116,.968963255145598,.782268105387931,-.299258403768341,-1.00756240269363,.269089616893116,.968963255145598,.782268105387931,-.299258403768341,-1.00756240269363,.596780090219664,-1.76381498689231,.938805065865014,1.03103191993428
239,1,C,2,5,4,5,4.5,2,47,51,11,10,2,5,1,0,1, ,1.96, , , , ,50, ,0,0,1, ,36.67, , ,2.86, ,4,0,33.33, ,3, ,66.67, ,75, ,41.67,15,78,15,100,12,1.13528320119869,.32730865809266,-1.20741381483789, ,-1.71637268301896, ,-1.10627670753528,-.617364335791787,.52875799379064,-1.19969961421607,.27969123553034, , , , , ,1.13528320119869,.32730865809266,-1.20741381483789,-1.19969961421607,.27969123553034,1.13528320119869,.32730865809266,-1.20741381483789,-1.19969961421607,.27969123553034,.282173194832125,-1.10627670753528,-1.71637268301896,-.964513731551425
240,1,C,2,2,5,5,5,2,48,52,13,13,6,6,2,1,1,1.42,3.2,50,0,1,2,50,86.67,0,0,1,.4,16.67, ,2.91,1.92,13,13,41.67,50,7,10,66.67,100,75,75,58.33,87.5,45,74,26,107,17,1.71274559073575,.648135956619129,1.00334387430191,1.13776346229029,-2.71212657346861,-.961482726598457,-1.10627670753528,1.41074318434123,1.04672500811617,-1.45696853148685,1.45967373723565,0,150,2,32.5,1,1.71274559073575,.648135956619129,1.00334387430191,-1.45696853148685,1.45967373723565,1.71274559073575,.648135956619129,1.00334387430191,-1.45696853148685,1.45967373723565,.596780090219664,-1.10627670753528,-2.71212657346861,-.964513731551425
242,0,C,2,5,3.5,5,4.25,2,50,54,13,10,5,6,2,1,1,2.32,1.67,25,0,1,2,62.5,86.67,0,1,2,.39,93.33,.25,3.74,3.61,13,15,16.67,50,6,9,83.33,66.67,50,58.33,58.33,95.83,45,105,23,105,16,.846552006430169,1.28979055367207,1.00334387430191,1.13776346229029,1.10459808862488,-2.35303602650037,-.448738428178247,.903716304307979,1.04672500811617,.536865577361692,1.13786032767965,0,181.5,2,32.5,1,.846552006430169,1.28979055367207,1.00334387430191,.536865577361692,1.13786032767965,.846552006430169,1.28979055367207,1.00334387430191,.536865577361692,1.13786032767965,1.22599388099474,-.448738428178247,1.10459808862488,1.03103191993428
243,0,C, , , , , ,0,49,53,13,12,6,6,2,1,1,2.29,2.67,75,1,1,4,87.5,68.42,1,1,4,1.21,86.67,.39,.83,3.61,12,14,58.33,66.67,7,7,33.33,100,41.67,50,62.5,62.5,45,109,13, , , ,.968963255145598,1.00334387430191,.0736426773119032,.773012043105148,.430070573303456,.866338130535813,1.41074318434123,1.04672500811617,.794134494632472,.065148962493011,0,62.5,1,81,1, ,.968963255145598,1.00334387430191,.794134494632472,.065148962493011, ,.968963255145598,1.00334387430191,.794134494632472,.065148962493011,.911386985607203,.866338130535813,.773012043105148,1.03103191993428
255,1,C, ,3,3.5,3.5,3.5,1,49,53,12,10,0,4,1, ,1,1.77,2.6,75,1,1,4,87.5,80,1,1,4,.53,83.33,.45,3.66,2.38,5,18,8.33,16.67,2,4,16.67,50,75,58.33,58.33,79.17,45,80,24,93,11,-.0196415778754101,.968963255145598,1.00334387430191,.748849180876269,.606721143400058,.430070573303456,.866338130535813,-1.6314180958583,.0107909794651147,-1.07106515558068,1.24513146419832,0,62.5,1,52,1,-.0196415778754101,.968963255145598,1.00334387430191,-1.07106515558068,1.24513146419832,-.0196415778754101,.968963255145598,1.00334387430191,-1.07106515558068,1.24513146419832,.911386985607203,.866338130535813,.606721143400058,1.03103191993428
256,0,C,2,5,5,5,5,2,47,52,13,13,6,5,2,1,1,1.73,2.64,62.5,0,1,2,75,83.33,1,0,3,.48,66.67,1.14,2.86,3.24,10,12,25,41.67,8,9,66.67,100,50,33.33,45.83,58.33,42,119,25,97,11,1.71274559073575,.32730865809266,.782268105387931,.943014781642187,-.222741847344496,-.265706076647501,.208799851178783,1.41074318434123,.52875799379064,1.43730678780942,1.35240260071698,0,101.5,2,42,1,1.71274559073575,.32730865809266,.782268105387931,1.43730678780942,1.35240260071698,1.71274559073575,.32730865809266,.782268105387931,1.43730678780942,1.35240260071698,.596780090219664,.208799851178783,-.222741847344496,-.964513731551425
263,1,C, , , , , ,0,48,52,13,14,1,2,0,0,0,1.98,2.29,62.5,0,0,1,62.5,60,0,0,1,3.08,56.67,2.87,1.63,3.55,5,12,0,8.33,9,13,66.67,83.33,41.67,50,54.17,87.5,12,85,26,85,8, ,.648135956619129,-1.42848958375188,-.417310583483603,-.720618792569318,-.265706076647501,-.448738428178247,-1.12439121582504,-1.02514304918594,-.749479008992204,1.45967373723565,1,101.5,2,111,2, ,.648135956619129,-1.42848958375188,-.749479008992204,1.45967373723565, ,.648135956619129,-1.42848958375188,-.749479008992204,1.45967373723565,.596780090219664,-.448738428178247,-.720618792569318,-.964513731551425
276,1,C, , , , , ,0,48, ,1, ,2, , ,0, ,2.32, ,50,0,0,1, ,56.67, , , ,1.56, , ,2.99, ,3, , , ,2, , , , , , , ,15,74, , , , ,.648135956619129,-1.20741381483789,-.611476184249521, ,-.961482726598457, ,-.617364335791787, ,-1.45696853148685, ,1,150,2,127,2, ,.648135956619129,-1.20741381483789,-1.45696853148685, , ,.648135956619129,-1.20741381483789,-1.45696853148685, , , , , 
288,1,C,2,3,3.5, , ,1,49,52,20,20,6,6,2,1,1,3.29,1.74,50,0,1,2,87.5,86.67,1,1,4,.4,96.67,.2,2.86,2.25,19,20,41.67,25,10,11,50,16.67,58.33,83.33,66.67,50,45,97,21,95,12, ,.968963255145598,1.00334387430191,1.13776346229029,1.27088898832997,-.961482726598457,.866338130535813,1.41074318434123,1.04672500811617,.0223277428201336,.923318054642325,0,150,2,32.5,1, ,.968963255145598,1.00334387430191,.0223277428201336,.923318054642325, ,.968963255145598,1.00334387430191,.0223277428201336,.923318054642325,.596780090219664,.866338130535813,1.27088898832997,1.03103191993428
297,0,C, , , , , ,0,45, , , ,2, , ,0, ,2.37, ,50,0,1,2, ,90, , , ,.3, , ,2.41, ,0, ,8.33, ,0, , , ,66.67, ,33.33, , , , , , , ,-.314345938960277, ,1.3319290630562, ,-.961482726598457, ,-.617364335791787, , , ,0,150,2,24,1, ,-.314345938960277, , , , ,-.314345938960277, , , , , , , 
376,0,C, , , , , ,0,43,46,5,14,2,6,1,0,1,1.71,3.29,75,1,1,4,50,86.67,0,1,2,.43,86.67,.4,1.92,2.8,9,14,41.67,16.67,3,2,66.67, ,75,66.67,91.67,83.33,27,105,5,100,11, ,-.956000536013215,-.323110739181972,1.13776346229029,.773012043105148,.430070573303456,-1.10627670753528,-.617364335791787,1.04672500811617,.536865577361692,-.793020129656303,0,62.5,1,32.5,1, ,-.956000536013215,-.323110739181972,.536865577361692,-.793020129656303, ,-.956000536013215,-.323110739181972,.536865577361692,-.793020129656303,-1.29086128210557,-1.10627670753528,.773012043105148,1.03103191993428
397,1,C, , , , , ,0,48,52,10,12,6,6,2,1,1,2.33,2.02,62.5,0,1,2,62.5,83.33,0,1,2,.49,96.67,.04,2.78,3.05,1,12,16.67,33.33,1,3, ,83.33,75,66.67,91.67,83.33,44,97,4,93,11, ,.648135956619129,.929651951330585,.943014781642187,1.27088898832997,-.265706076647501,-.448738428178247,1.41074318434123,1.04672500811617,.0223277428201336,-.900291266174967,0,101.5,2,42,1, ,.648135956619129,.929651951330585,.0223277428201336,-.900291266174967, ,.648135956619129,.929651951330585,.0223277428201336,-.900291266174967,.596780090219664,-.448738428178247,1.27088898832997,1.03103191993428
399,0,C,3,5,2,5,3.5,2,50,54,10,20,2,6,1,0,1,1.96,2.58,87.5,1,0,3,62.5,43.33,0,1,2, ,96.67,.2,2.99,3.66, ,39, ,41.67, ,14, ,66.67, ,75, ,83.33,15,75,26,122,26,-.0196415778754101,1.28979055367207,-1.20741381483789,-1.38930474707756,1.27088898832997,1.12584722325441,-.448738428178247,-.617364335791787,1.04672500811617,-1.39265130216915,1.45967373723565,1,31,1,175.5,2,-.0196415778754101,1.28979055367207,-1.20741381483789,-1.39265130216915,1.45967373723565,-.0196415778754101,1.28979055367207,-1.20741381483789,-1.39265130216915,1.45967373723565,1.22599388099474,-.448738428178247,1.27088898832997,1.03103191993428
432,0,C, , , , , ,0,41,46,10,11,2,2,0,0,0,2.27,1.73,62.5,0,0,1,62.5,63.33,0,0,1,2.15,50, ,2.72,1.92,2, ,22.22, ,0, , , , , ,54.17, ,26,104,0, , , ,-1.59765513306615,-.396802662153299,-.223144982717684,-1.05270271503428,-.265706076647501,-.448738428178247,-.617364335791787,-1.02514304918594,.472548348043997,-1.32937581224962,1,101.5,2,96,2, ,-1.59765513306615,-.396802662153299,.472548348043997,-1.32937581224962, ,-1.59765513306615,-.396802662153299,.472548348043997,-1.32937581224962,-1.29086128210557,-.448738428178247,-1.05270271503428,-.964513731551425
